Season,MatchDatetime,Division,Country,League,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,LadbrokesHomeOdds,LadbrokesDrawOdds,LadbrokesAwayOdds,BwinHomeOdds,BwinDrawOdds,BwinAwayOdds,CornersHome,FoulsHome,RedCardsHome,ShotsHome,ShotsOnTargetHome,YellowCardsHome,Bet&WinAwayOdds,Bet&WinDrawOdds,Bet&WinHomeOdds,Betbrain1X2,GoalBetAway,GoalBetDraw,GoalBetHome,HomeCorners,HomeFouls,HomeRedCards,HomeShots,HomeShotsOnTarget,HomeYellowCards,AwayWinsImpact,DrawImpact,HomeWinsImpact,SBAwayOdds,SBDrawOdds,SBHomeOdds,SJAwayOdds,SJDrawOdds,SJHomeOdds,MatchTime,VCACornerAway,VCDraw,VCHome,WilliamHillAway,WilliamHillDraw,WilliamHillHome,home_opening_odds,draw_opening_odds,away_opening_odds,home_closing_odds,draw_closing_odds,away_closing_odds,match_date_final
2010/2011,8/27/2010 0:00,T1,Turkey,Futbol Ligi 1,Gaziantepspor,Konyaspor,2,2,D,1,1,D,1.95,3.2,4.2,1.83,3.2,3.75,1.91,3.2,3.8,0,0,0,0,0,0,3.75,3.2,1.91,31,4,3.25,1.85,0,0,0,0,0,0,3.6,3.2,1.9,4,3.1,1.9,4,3.2,1.91,0:00,4,3.12,1.85,4,3.25,1.85,1.94,3.4,4.51,1.93,3.46,4.62,8/27/2010
2010/2011,8/23/2010 0:00,T1,Turkey,Futbol Ligi 1,Trabzonspor,Fenerbahce,3,2,H,3,2,H,2.8,3.25,2.5,2.6,3.2,2.38,2.5,3.2,2.6,0,0,0,0,0,0,2.38,3.2,2.7,32,2.5,3.2,2.6,0,0,0,0,0,0,2.5,3.2,2.5,2.4,3.2,2.7,2.5,3.2,2.7,0:00,2.6,3,2.62,2.38,3.2,2.75,2.81,3.2,2.75,2.44,3.25,3.24,8/23/2010
2010/2011,8/23/2010 0:00,T1,Turkey,Futbol Ligi 1,Kasimpasa,Bucaspor,0,0,D,0,0,D,1.91,3.3,4.2,1.83,3.2,3.75,1.75,3.3,4.4,0,0,0,0,0,0,3.6,3.25,1.91,30,4.2,3.3,1.8,0,0,0,0,0,0,3.6,3.2,1.9,4.5,3.25,1.75,3.75,3.4,1.91,0:00,4.2,3.25,1.83,4.2,3.2,1.83,1.88,3.5,4.73,2.15,3.27,3.93,8/23/2010
2010/2011,8/22/2010 0:00,P1,Portugal,Liga I,Sp Lisbon,Maritimo,1,0,H,0,0,D,1.55,3.7,6.5,1.5,3.6,5.5,1.48,3.7,6.5,0,0,0,0,0,0,5.5,3.75,1.53,29,6,3.75,1.5,0,0,0,0,0,0,6.3,3.5,1.5,6.25,4,1.45,7.5,3.8,1.47,0:00,6,3.6,1.57,6.5,3.6,1.5,1.59,3.94,6.81,1.6,3.95,6.92,8/22/2010
2010/2011,8/22/2010 0:00,E1,England,Championship,Middlesbrough,Sheffield United,1,0,H,0,0,D,2.1,3.3,3.5,1.91,3.4,4,2,3.2,3.35,7,12,0,6,3,0,3.6,3.25,2.1,35,3.7,3.2,2,2,12,0,7,3,2,3.1,3.2,2,3.4,3.25,2,3.75,3.25,2,0:00,3.6,3.3,2.1,3.6,3.2,2.1,2.16,3.27,3.82,2.17,3.32,3.87,8/22/2010
2010/2011,8/22/2010 0:00,D1,Germany,Bundesliga 1,Dortmund,Leverkusen,0,2,A,0,2,A,2.38,3.4,2.88,2.38,3.4,2.88,2.35,3.3,2.85,1,13,0,15,4,0,2.9,3.3,2.3,33,2.9,3.25,2.35,8,20,0,14,6,0,2.75,3.3,2.3,2.8,3.25,2.35,3,3.2,2.4,0:00,2.75,3.25,2.5,2.8,3.3,2.5,2.38,3.48,3.2,2.32,3.51,3.28,8/22/2010
2010/2011,8/22/2010 0:00,P1,Portugal,Liga I,Portimonense,Naval,0,1,A,0,1,A,2.4,3.2,2.9,2.38,3.1,2.6,2.45,2.95,2.85,0,0,0,0,0,0,2.88,3,2.38,29,2.85,3,2.4,0,0,0,0,0,0,2.9,2.9,2.4,2.85,3.05,2.35,3,2.9,2.5,0:00,3,3,2.38,2.9,3,2.4,2.51,3.09,3.25,2.55,3.08,3.22,8/22/2010
2010/2011,8/22/2010 0:00,P1,Portugal,Liga I,Leiria,Pacos Ferreira,0,0,D,0,0,D,2.2,3.1,3.4,2.2,3.2,2.8,2.3,2.95,3.1,0,0,0,0,0,0,3.2,3,2.2,27,3.1,3,2.25,0,0,0,0,0,0,3.2,2.9,2.2,3.2,3,2.2,3.25,3,2.3,0:00,3.2,3,2.25,3,3.1,2.25,2.29,3.2,3.56,2.33,3.17,3.54,8/22/2010
2010/2011,8/22/2010 0:00,SC0,Scotland,Premier League,Dundee United,Inverness C,0,4,A,0,1,A,1.67,3.6,5.25,1.57,3.75,6,1.55,3.6,5.35,4,8,0,9,6,0,5.5,3.75,1.57,35,5,3.6,1.62,9,7,0,5,3,0,4.3,3.4,1.7,4.75,3.5,1.65,5,3.5,1.67,0:00,5.5,3.6,1.62,5,3.5,1.73,1.76,3.71,5.18,1.85,3.58,4.96,8/22/2010
2010/2011,8/22/2010 0:00,SC0,Scotland,Premier League,Kilmarnock,Motherwell,0,1,A,0,1,A,2.63,3.3,2.6,2.5,3.5,2.62,2.45,3.25,2.55,2,20,0,3,3,3,2.6,3.25,2.5,34,2.6,3.25,2.5,9,7,0,8,2,2,2.5,3.2,2.5,2.55,3.2,2.5,2.6,3.2,2.6,0:00,2.62,3.3,2.5,2.62,3.2,2.7,2.75,3.22,2.81,2.71,3.3,2.87,8/22/2010
2010/2011,8/22/2010 0:00,SC0,Scotland,Premier League,Hibernian,Rangers,0,3,A,0,0,D,4.75,3.6,1.73,5,3.5,1.73,4.4,3.4,1.7,5,12,1,9,7,2,1.73,3.5,4.33,32,1.75,3.4,4.33,4,17,1,11,7,2,1.65,3.5,4.5,1.73,3.4,4.33,1.8,3.4,4.33,0:00,1.75,3.4,4.75,1.8,3.5,4.5,4.84,3.76,1.79,5.3,3.79,1.76,8/22/2010
2010/2011,8/22/2010 0:00,B1,Belgium,Jupiler League,Eupen,Genk,1,4,A,0,2,A,5.25,3.6,1.67,4.5,3.5,1.62,5,3.8,1.57,0,0,0,0,0,0,1.62,3.5,5,30,1.65,3.4,5,0,0,0,0,0,0,1.65,3.4,4.3,1.65,3.5,4.75,1.67,3.6,5.2,0:00,1.62,3.25,5.25,1.7,3.5,4.5,5.14,4.01,1.7,5.55,4.13,1.65,8/22/2010
2010/2011,8/22/2010 0:00,B1,Belgium,Jupiler League,Club Brugge,Mechelen,1,2,A,0,2,A,1.62,3.6,5.75,1.57,3.5,5,1.55,4,5,0,0,0,0,0,0,4.5,3.5,1.67,30,5,3.6,1.6,0,0,0,0,0,0,5,3.7,1.5,5.5,3.6,1.55,5.25,3.6,1.65,0:00,4.75,3.3,1.62,5.5,3.8,1.53,1.7,4.02,5.25,1.65,4.16,5.52,8/22/2010
2010/2011,8/22/2010 0:00,B1,Belgium,Jupiler League,Charleroi,Gent,1,3,A,1,2,A,3.5,3.4,2.05,3.4,3.25,1.91,3.1,3.3,2.1,0,0,0,0,0,0,2.05,3.2,3.2,30,2.05,3.25,3.25,0,0,0,0,0,0,2.1,3.2,3,2.05,3.2,3.3,2.05,3.3,3.5,0:00,2.05,3.25,3.12,1.95,3.3,3.6,3.77,3.55,2.09,3.52,3.49,2.2,8/22/2010
2010/2011,8/22/2010 0:00,N1,Netherlands,Eredivisie,VVV Venlo,Den Haag,2,3,A,1,1,D,2,3.4,3.7,1.83,3.3,3.6,1.95,3.3,3.5,0,0,0,0,0,0,3.75,3.4,1.83,33,3.5,3.3,1.95,0,0,0,0,0,0,3.4,3.3,1.85,3.75,3.25,1.9,3.5,3.5,2,0:00,3.6,3.4,1.91,3.75,3.3,1.91,2.01,3.64,3.93,2.06,3.62,3.87,8/22/2010
2010/2011,8/22/2010 0:00,N1,Netherlands,Eredivisie,Utrecht,Willem II,3,0,H,3,0,H,1.36,4.6,8.5,1.33,4.33,7,1.3,4.75,8.25,0,0,0,0,0,0,8,4.5,1.33,33,8,4.5,1.33,0,0,0,0,0,0,7,4,1.35,9,4.5,1.3,10,4.5,1.33,0:00,9,4.75,1.3,10,4.5,1.3,1.33,5.26,11.29,1.33,5.42,10.51,8/22/2010
2010/2011,8/22/2010 0:00,N1,Netherlands,Eredivisie,Heracles,Feyenoord,1,1,D,1,0,H,2.75,3.3,2.5,2.62,3.3,2.25,2.55,3.3,2.45,0,0,0,0,0,0,2.5,3.2,2.6,32,2.6,3.1,2.55,0,0,0,0,0,0,2.4,3.2,2.5,2.4,3.2,2.7,2.3,3.5,2.88,0:00,2.5,3.2,2.62,2.5,3.4,2.5,2.76,3.38,2.69,2.9,3.44,2.58,8/22/2010
2010/2011,8/22/2010 0:00,T1,Turkey,Futbol Ligi 1,Galatasaray,Bursaspor,0,2,A,0,1,A,1.83,3.5,4.33,1.73,3.2,4.33,1.72,3.5,4.25,0,0,0,0,0,0,4.33,3.4,1.73,32,4.25,3.4,1.75,0,0,0,0,0,0,4.3,3.4,1.7,3.5,3.3,1.95,4.1,3.4,1.83,0:00,4,3.2,1.83,4.5,3.4,1.73,1.98,3.44,4.27,2.06,3.39,4.08,8/22/2010
2010/2011,8/22/2010 0:00,T1,Turkey,Futbol Ligi 1,Genclerbirligi,Gaziantepspor,0,0,D,0,0,D,1.95,3.3,4,1.83,3.2,3.75,1.88,3.2,3.9,0,0,0,0,0,0,3.6,3.25,1.91,32,3.75,3.2,1.9,0,0,0,0,0,0,3.6,3.2,1.9,4,3.1,1.9,3.75,3.25,1.95,0:00,3.75,3,2,3.75,3.25,1.91,2.11,3.31,3.92,2.14,3.3,3.92,8/22/2010
2010/2011,8/22/2010 0:00,E0,England,Premier League,Newcastle,Aston Villa,6,0,H,3,0,H,3.2,3.25,2.3,2.88,3.4,2.38,2.85,3.25,2.35,2,12,0,3,1,1,2.3,3.25,3,36,2.3,3.2,3.1,10,15,0,20,14,3,2.3,3.2,2.8,2.2,3.15,3.05,2.38,3.3,3,0:00,2.4,3.3,3,2.4,3.1,3.1,3.36,3.34,2.36,2.73,3.39,2.8,8/22/2010
2010/2011,8/22/2010 0:00,E0,England,Premier League,Fulham,Man United,2,2,D,0,1,A,6,4,1.57,5.5,3.75,1.62,6.25,3.8,1.53,11,6,0,14,7,2,1.53,3.75,6.5,36,1.55,3.75,6,5,7,0,16,8,2,1.55,3.7,5.4,1.55,3.5,6,1.57,3.75,6,0:00,1.62,3.8,6,1.62,3.6,6,6.87,4.2,1.57,6.45,3.95,1.63,8/22/2010
2010/2011,8/22/2010 0:00,F1,France,Le Championnat,Montpellier,Caen,0,0,D,0,0,D,2.1,3.1,3.75,1.91,3.2,3.5,2,3.1,3.9,1,23,0,2,0,2,3.4,3.1,2.1,34,3.6,3.1,2.05,4,17,0,19,5,2,3.5,3.1,2.05,3.75,3.1,1.95,3.6,3,2.1,0:00,3.6,2.88,2.2,3.6,3,2.2,2.07,3.23,4.21,2.2,3.19,3.93,8/22/2010
2010/2011,8/22/2010 0:00,F1,France,Le Championnat,Sochaux,Lille,0,0,D,0,0,D,4,3.1,2.05,3.2,3,2.1,3.4,3.2,2.1,6,11,0,17,7,2,2.05,3.2,3.5,35,2.1,3.1,3.5,3,12,0,9,1,1,2.2,3.1,3.1,2.1,3.1,3.3,2.1,3.1,3.5,0:00,2.1,3,3.8,2.1,3,3.8,3.99,3.24,2.12,4.04,3.3,2.13,8/22/2010
2010/2011,8/22/2010 0:00,SC0,Scotland,Premier League,Celtic,St Mirren,4,0,H,2,0,H,1.2,6,15,1.17,7,15,1.17,6.5,10,0,6,0,1,1,2,15,6,1.17,33,12,6,1.18,12,7,0,16,8,1,12,5.7,1.17,11,5.75,1.2,15,5.5,1.2,0:00,15,6.5,1.17,15,6,1.2,1.2,7.11,18.59,1.18,7.72,19,8/22/2010
2010/2011,8/22/2010 0:00,D1,Germany,Bundesliga 1,Mainz,Stuttgart,2,0,H,1,0,H,3.1,3.4,2.25,3,3.4,2.3,3.1,3.3,2.2,4,13,0,14,5,1,2.25,3.3,3,32,2.2,3.25,3.2,5,16,0,17,6,4,2.2,3.2,3,2.25,3.3,2.85,2.38,3.4,2.88,0:00,2.2,3.3,3.2,2.3,3.3,3.1,3.46,3.57,2.22,3.23,3.43,2.38,8/22/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Nice,Nancy,1,1,D,1,0,H,2.38,3,3.2,2.2,3,3,2.3,3.1,3.1,3,17,1,13,6,3,3.1,3.1,2.25,35,3.2,3,2.25,3,12,0,9,4,1,3.2,3,2.2,3.1,3,2.25,3.1,3.1,2.3,0:00,3.12,3,2.3,3.1,3.1,2.4,2.37,3.06,3.53,2.56,3.12,3.22,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,Everton,Wolves,1,1,D,1,0,H,1.5,4,7,1.53,3.75,7,1.45,4,7,3,15,0,9,4,2,7,3.75,1.5,37,7,3.75,1.5,3,18,0,14,6,1,5.7,3.8,1.5,7,3.75,1.44,7,3.9,1.5,0:00,8,3.8,1.53,7.5,3.75,1.5,1.48,4.41,8.45,1.52,4.29,7.8,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,Birmingham,Blackburn,2,1,H,0,0,D,2.2,3.25,3.4,2.2,3.3,3.3,2.2,3.1,3.3,12,14,0,7,2,3,3.1,3.2,2.25,36,3.2,3.2,2.2,4,13,0,10,7,2,2.8,3.2,2.3,3,3.2,2.2,3.2,3.25,2.25,0:00,3.3,3.25,2.3,3.1,3.2,2.3,2.26,3.32,3.6,2.45,3.17,3.37,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,Arsenal,Blackpool,6,0,H,3,0,H,1.17,7,19,1.17,7,15,1.16,6.5,15.5,2,3,1,3,1,0,17,6,1.18,37,15,6.25,1.18,8,9,0,26,16,0,13,5.8,1.17,15,6.25,1.15,15,6.5,1.18,0:00,17,7,1.18,17,7,1.17,1.16,8.05,22.6,1.15,9,22,8/21/2010
2010/2011,8/21/2010 0:00,N1,Netherlands,Eredivisie,Vitesse,Twente,0,3,A,0,0,D,5.5,3.75,1.62,5.5,3.6,1.5,4.75,3.8,1.6,0,0,0,0,0,0,1.57,3.6,5.5,34,1.6,3.6,5,0,0,0,0,0,0,1.65,3.3,4.4,1.6,3.6,5,1.53,4,6,0:00,1.57,3.8,5.5,1.53,3.8,5.5,5.86,3.98,1.65,6.5,4.25,1.57,8/21/2010
2010/2011,8/21/2010 0:00,N1,Netherlands,Eredivisie,Heerenveen,NAC Breda,3,1,H,1,1,D,1.57,4,5.5,1.57,3.5,5,1.55,3.75,5.2,0,0,0,0,0,0,5.5,3.75,1.53,34,5.25,3.75,1.55,0,0,0,0,0,0,4.6,3.4,1.6,6,3.75,1.5,6,4,1.53,0:00,5.5,4,1.5,5.5,4,1.5,1.66,4.06,5.54,1.47,4.77,7.62,8/21/2010
2010/2011,8/21/2010 0:00,N1,Netherlands,Eredivisie,Groningen,Graafschap,2,1,H,2,0,H,1.44,4.33,7,1.44,3.75,6,1.45,3.85,6.5,0,0,0,0,0,0,6.5,4.33,1.4,34,5.75,3.85,1.5,0,0,0,0,0,0,5.4,3.8,1.45,6.5,4,1.44,7.5,4.5,1.4,0:00,6.5,4.5,1.4,7.5,4,1.4,1.51,4.54,6.73,1.41,5.22,8.47,8/21/2010
2010/2011,8/21/2010 0:00,N1,Netherlands,Eredivisie,Ajax,Roda,3,0,H,1,0,H,1.2,6.5,13,1.17,6,10,1.14,6.75,13.5,0,0,0,0,0,0,13,6,1.17,33,12,6,1.17,0,0,0,0,0,0,10,5,1.2,13,6.5,1.15,15,8,1.14,0:00,19,5.5,1.17,19,6.5,1.12,1.16,8.4,19.55,1.16,8.38,19.55,8/21/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Lens,Monaco,2,2,D,0,1,A,2.3,3,3.4,2.25,3,2.88,2.25,3.1,3.2,0,20,0,7,2,5,3.1,3,2.3,35,3.25,3.1,2.2,7,3,0,23,6,1,2.9,3.05,2.35,3.2,3,2.2,3.2,3,2.3,0:00,3.4,3,2.25,3.3,3.1,2.3,2.51,3.11,3.21,2.19,3.28,3.86,8/21/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Marseille,Lorient,2,0,H,1,0,H,1.62,3.4,6.5,1.5,3.5,6,1.55,3.75,5.9,3,15,0,12,5,3,6,3.5,1.57,34,6,3.5,1.57,5,19,0,16,6,2,4.6,3.5,1.65,5,3.6,1.6,5.5,3.5,1.62,0:00,6,3.5,1.62,6,3.5,1.62,1.61,3.92,6.51,1.53,4.06,7.75,8/21/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Rennes,St Etienne,0,0,D,0,0,D,1.75,3.3,5.25,1.62,3.3,5,1.7,3.4,5,0,19,0,9,2,2,5,3.4,1.67,34,5,3.25,1.73,5,18,0,19,2,2,4.6,3.5,1.65,5,3.4,1.65,5,3.25,1.73,0:00,5.5,3.2,1.73,5.5,3.3,1.73,1.81,3.49,5.21,1.83,3.43,5.4,8/21/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Toulouse,Arles,2,1,H,1,0,H,1.62,3.6,6,1.53,3.5,5.5,1.57,3.5,6.25,1,15,0,8,3,2,6,3.5,1.57,35,6,3.4,1.6,5,22,0,8,3,3,5.4,3.7,1.55,4.75,3.4,1.67,6,3.4,1.62,0:00,6,3.25,1.67,5.5,3.3,1.73,1.59,3.83,7.07,1.59,3.91,7.25,8/21/2010
2010/2011,8/21/2010 0:00,SC0,Scotland,Premier League,Hamilton,Hearts,0,4,A,0,2,A,2.75,3.3,2.5,2.8,3.5,2.38,2.55,3.25,2.45,6,11,1,8,4,2,2.38,3.3,2.75,34,2.4,3.25,2.7,7,14,1,2,1,1,2.4,3.2,2.6,2.5,3.2,2.55,2.38,3.25,2.88,0:00,2.4,3.3,2.75,2.6,3.2,2.75,2.86,3.22,2.7,3.19,3.32,2.46,8/21/2010
2010/2011,8/21/2010 0:00,SC0,Scotland,Premier League,St Johnstone,Aberdeen,0,1,A,0,0,D,2.38,3.3,2.9,2.4,3.4,2.8,2.35,3.25,2.65,4,14,0,9,4,3,2.8,3.25,2.38,35,2.8,3.25,2.3,5,15,0,6,2,2,2.6,3.2,2.4,2.7,3.2,2.4,2.63,3.4,2.38,0:00,2.75,3.25,2.4,3,3.2,2.4,2.37,3.31,3.27,2.32,3.36,3.43,8/21/2010
2010/2011,8/21/2010 0:00,D1,Germany,Bundesliga 1,Freiburg,St Pauli,1,3,A,0,0,D,2.2,3.3,3.25,2.2,3.4,3.2,2.2,3.3,3.1,6,13,0,17,7,0,3,3.3,2.25,34,3.1,3.3,2.2,3,12,0,9,3,0,2.9,3.3,2.2,3.2,3.25,2.1,3.2,3.4,2.2,0:00,3.2,3.3,2.15,3.2,3.25,2.25,2.28,3.54,3.36,2.12,3.58,3.72,8/21/2010
2010/2011,8/21/2010 0:00,D1,Germany,Bundesliga 1,Hamburg,Schalke 04,2,1,H,0,0,D,2.38,3.4,2.88,2.38,3.4,2.9,2.35,3.3,2.85,4,17,1,13,4,0,2.88,3.25,2.38,33,3,3.25,2.3,7,11,0,18,6,2,2.8,3.2,2.3,2.85,3.25,2.3,3,3.25,2.4,0:00,2.88,3.25,2.4,3.1,3.3,2.3,2.25,3.46,3.49,2.16,3.52,3.66,8/21/2010
2010/2011,8/21/2010 0:00,D1,Germany,Bundesliga 1,Hannover,Ein Frankfurt,2,1,H,1,1,D,2.6,3.25,2.7,2.5,3.3,2.75,2.6,3.2,2.6,6,14,0,17,3,1,2.7,3.25,2.5,33,2.6,3.1,2.7,2,9,0,13,7,0,2.75,3.3,2.3,2.55,3.2,2.55,2.75,3.25,2.6,0:00,2.5,3.25,2.75,2.7,3.2,2.62,2.46,3.4,3.14,2.79,3.43,2.69,8/21/2010
2010/2011,8/21/2010 0:00,D1,Germany,Bundesliga 1,Hoffenheim,Werder Bremen,4,1,H,4,1,H,2.88,3.4,2.38,2.8,3.4,2.4,2.7,3.3,2.45,5,16,0,10,2,2,2.38,3.3,2.8,33,2.5,3.3,2.7,5,24,0,10,7,1,2.5,3.3,2.5,2.4,3.25,2.65,2.4,3.4,2.88,0:00,2.6,3.25,2.62,2.5,3.4,2.7,3.11,3.6,2.38,2.76,3.51,2.68,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,West Brom,Sunderland,1,0,H,0,0,D,2.5,3.25,2.88,2.5,3.2,2.88,2.45,3.2,2.75,6,12,0,10,4,2,2.75,3.2,2.5,37,2.8,3.2,2.45,4,16,0,11,5,2,2.7,3.2,2.4,2.7,3.2,2.4,2.75,3.3,2.5,0:00,3,3.25,2.4,2.9,3.1,2.5,2.44,3.33,3.22,2.14,3.41,3.86,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,West Ham,Bolton,1,3,A,0,0,D,2.25,3.3,3.25,2.2,3.25,3.25,2.15,3.25,3.25,5,18,0,12,8,4,3.4,3.25,2.1,36,3.25,3.25,2.15,8,11,0,17,10,2,2.9,3.3,2.2,2.85,3.25,2.25,3.3,3.25,2.2,0:00,3.3,3.25,2.3,3.3,3.2,2.25,2.31,3.38,3.42,2.29,3.38,3.47,8/21/2010
2010/2011,8/21/2010 0:00,E0,England,Premier League,Wigan,Chelsea,0,6,A,0,1,A,15,6,1.22,12,5.5,1.25,12.5,5.5,1.22,0,7,0,10,8,2,1.22,5.5,13,37,1.25,5.25,12,0,12,0,17,12,1,1.28,4.9,9,1.2,5.5,12,1.25,5.5,12,0:00,1.22,6,15,1.25,5.5,12,15.75,6.37,1.24,15.8,6.8,1.23,8/21/2010
2010/2011,8/21/2010 0:00,B1,Belgium,Jupiler League,Waregem,Cercle Brugge,4,0,H,1,0,H,2,3.4,3.6,1.91,3.25,3.4,2,3.3,3.4,0,0,0,0,0,0,3.3,3.25,2,30,3.5,3.3,1.95,0,0,0,0,0,0,3,3.2,2.1,3.4,3.25,2,3.4,3.4,2.05,0:00,3.3,3.12,2.05,3.4,3.3,2,2.13,3.52,3.68,2.29,3.38,3.41,8/21/2010
2010/2011,8/21/2010 0:00,B1,Belgium,Jupiler League,Lokeren,Anderlecht,0,3,A,0,1,A,5.5,3.75,1.62,4.5,3.5,1.62,5,3.8,1.57,0,0,0,0,0,0,1.67,3.5,4.5,30,1.65,3.4,5,0,0,0,0,0,0,1.7,3.3,4,1.65,3.5,4.75,1.65,3.6,5.25,0:00,1.62,3.5,4.75,1.7,3.4,4.8,4.95,4.03,1.74,5.44,3.62,1.77,8/21/2010
2010/2011,8/21/2010 0:00,B1,Belgium,Jupiler League,Lierse,Kortrijk,1,2,A,0,1,A,2.5,3.3,2.75,2.38,3.2,2.6,2.65,3.2,2.45,0,0,0,0,0,0,2.5,3.2,2.5,30,2.5,3.25,2.55,0,0,0,0,0,0,2.5,3.1,2.5,2.6,3.2,2.5,2.7,3.25,2.55,0:00,2.5,3,2.6,2.6,3.1,2.6,2.68,3.29,2.87,2.54,3.37,2.99,8/21/2010
2010/2011,8/21/2010 0:00,T1,Turkey,Futbol Ligi 1,Antalyaspor,Sivasspor,1,1,D,1,1,D,2.2,3.3,3.25,2.2,3.2,2.8,2.1,3.2,3.2,0,0,0,0,0,0,3,3.2,2.2,32,3.1,3.2,2.15,0,0,0,0,0,0,3.2,3.1,2.1,3.1,3.2,2.15,3,3.25,2.25,0:00,3.12,3.1,2.2,3,3.2,2.2,2.27,3.34,3.43,2.34,3.37,3.33,8/21/2010
2010/2011,8/21/2010 0:00,F1,France,Le Championnat,Lyon,Brest,1,0,H,1,0,H,1.4,4.5,7.5,1.29,4.5,8,1.37,4.25,8.75,6,19,0,18,3,3,9,4.33,1.33,35,9,4.33,1.35,6,15,0,13,7,1,7.3,4.5,1.35,8.5,4.33,1.33,8.5,4.33,1.36,0:00,8,4.33,1.4,9,4.2,1.4,1.39,4.72,9.69,1.42,4.58,9.69,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Leeds,Millwall,3,1,H,1,1,D,2.25,3.25,3.2,2.25,3.25,3.25,2.25,3.2,2.8,5,13,0,6,3,0,3.2,3.25,2.25,36,3,3.25,2.25,6,11,0,23,13,0,2.8,3.1,2.2,3.1,3.25,2.15,3,3.25,2.25,0:00,3.2,3.12,2.38,3.1,3.3,2.3,2.35,3.33,3.28,2.49,3.32,3.17,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Norwich,Swansea,2,0,H,0,0,D,2.38,3.3,2.9,2.1,3.25,3.4,2.3,3.2,2.75,6,7,0,15,6,1,3.3,3.25,2.2,36,3,3.25,2.25,4,16,0,7,4,2,2.6,3.1,2.3,2.8,3.25,2.3,3.2,3.2,2.2,0:00,3.1,3.25,2.38,3,3.2,2.4,2.43,3.25,3.23,2.67,3.2,3,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,QPR,Scunthorpe,2,0,H,2,0,H,1.44,4,8,1.44,4.33,7,1.45,3.75,6.5,4,14,0,9,5,0,7.5,3.75,1.5,36,7,4,1.44,7,9,0,18,11,1,5.4,3.8,1.45,7,3.8,1.45,6,4,1.5,0:00,6.5,4.2,1.5,7,4,1.5,1.47,4.44,7.91,1.48,4.53,8.09,8/21/2010
2010/2011,8/21/2010 0:00,P1,Portugal,Liga I,Setubal,Sp Braga,0,0,D,0,0,D,5.25,3.4,1.7,3.75,3.25,1.8,4.5,3.25,1.75,0,0,0,0,0,0,1.8,3.25,4.2,27,1.75,3.25,4.5,0,0,0,0,0,0,1.8,3.1,4.2,1.75,3.25,4.5,1.8,3.25,4.75,0:00,1.73,3.4,4.75,1.73,3.4,4.5,5.34,3.63,1.76,4.48,3.4,1.97,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Crystal Palace,Ipswich,1,2,A,0,0,D,2.5,3.25,2.8,2.62,3.3,2.62,2.45,3,2.7,5,9,1,5,2,2,2.7,3.2,2.6,36,2.65,3.2,2.5,2,3,1,5,1,2,2.6,3.1,2.3,2.55,3.2,2.5,2.8,3.25,2.38,0:00,2.88,3.25,2.5,2.7,3.2,2.62,2.66,3.22,2.91,2.61,3.25,3.04,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Preston,Portsmouth,1,0,H,1,0,H,2.63,3.25,2.63,2.62,3.3,2.62,2.5,3.1,2.55,6,7,0,16,3,3,2.7,3.2,2.6,36,2.6,3.25,2.55,10,9,0,15,4,2,2.4,3.1,2.5,2.6,3.25,2.45,2.63,3.25,2.5,0:00,2.75,3.25,2.62,2.7,3.2,2.62,2.84,3.26,2.7,2.44,3.41,3.14,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Coventry,Derby,2,1,H,1,0,H,2.3,3.25,3.1,2.38,3.25,3,2.2,3.2,2.9,1,6,0,14,9,2,3.25,3.25,2.25,36,3,3.25,2.25,10,22,0,14,7,3,2.8,3.1,2.2,2.85,3.25,2.25,3,3.25,2.25,0:00,3.2,3.12,2.38,3.1,3.1,2.4,2.43,3.26,3.2,2.37,3.34,3.35,8/21/2010
2010/2011,8/21/2010 0:00,E1,England,Championship,Cardiff,Doncaster,4,0,H,1,0,H,1.83,3.5,4.33,1.8,3.5,4.5,1.8,3.45,3.75,6,6,0,10,5,1,4.5,3.4,1.8,37,4,3.25,1.9,7,7,0,13,7,1,3.4,3.2,1.9,4.2,3.25,1.8,4,3.5,1.83,0:00,4.33,3.5,1.83,4.2,3.5,1.83,2.14,3.39,3.75,1.78,3.79,5.12,8/21/2010
